Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
30925,0.47,-0.57,-9.99,0.04,-0.03,-0.01
30937,0.66,-0.69,-9.58,0.02,-0.04,0.00
30953,0.66,-0.37,-10.87,0.05,-0.08,-0.01
30966,0.75,-0.67,-10.44,0.05,-0.05,-0.02
30978,0.46,-0.81,-10.17,0.05,-0.04,-0.01
30991,0.69,-0.62,-9.54,0.02,-0.05,0.01
31004,0.45,-0.36,-9.98,0.06,-0.07,0.01
31016,0.52,-0.80,-10.64,0.06,-0.08,-0.00
31029,0.71,-0.63,-10.93,0.05,-0.09,0.01
31042,0.47,-0.27,-9.83,0.04,-0.05,0.01
31054,0.64,-0.56,-9.32,0.02,-0.04,0.02
31067,0.52,-0.85,-9.67,0.04,-0.04,0.02
31080,0.51,-0.78,-10.44,0.05,-0.05,0.01
31092,0.69,-0.80,-11.20,0.04,-0.06,0.01
31108,0.56,-0.78,-9.61,0.02,-0.05,0.03
31121,0.57,-0.58,-10.52,0.06,-0.06,0.00
31133,0.64,-0.56,-11.15,0.04,-0.06,-0.02
31146,0.56,-0.50,-9.53,0.02,-0.01,-0.01
31159,0.57,-0.77,-9.54,0.02,-0.05,-0.00
31171,0.50,-0.53,-10.82,0.05,-0.12,-0.02
31184,0.74,-0.72,-11.00,0.03,-0.08,-0.05
31197,1.04,-0.56,-8.82,0.01,-0.03,-0.02
31209,0.34,-0.73,-9.41,0.05,-0.02,-0.03
31222,0.64,-0.26,-11.43,0.05,-0.05,-0.05
31235,0.98,-0.34,-9.35,0.01,-0.01,-0.04
31247,0.43,-0.97,-8.99,0.02,-0.01,-0.04
31263,0.74,-0.47,-10.69,0.04,0.01,-0.03
31276,0.34,-0.77,-9.69,0.03,-0.03,-0.04
31288,0.49,-0.73,-11.12,0.08,-0.13,-0.05
31300,0.96,-0.54,-10.45,0.05,-0.07,-0.04
31313,0.87,-0.37,-8.96,0.03,-0.01,-0.03
31326,0.49,-0.60,-10.89,0.08,-0.07,-0.06
31338,1.03,-0.35,-10.36,0.03,0.02,-0.04
31351,0.43,-0.80,-9.86,0.01,0.03,-0.04
31364,0.42,-0.60,-11.23,0.07,-0.08,-0.05
31376,1.54,-0.37,-9.23,0.00,0.01,-0.04
31389,0.20,-0.98,-10.35,0.05,-0.02,-0.06
31402,0.80,-0.61,-11.00,0.03,-0.02,-0.05
31414,1.40,-0.03,-8.85,-0.01,0.08,-0.03
31429,0.69,-0.27,-11.42,0.07,-0.02,-0.06
31442,1.18,-0.21,-8.95,0.01,0.06,-0.05
31454,0.24,-1.30,-10.49,0.08,-0.04,-0.08
31467,1.58,-0.10,-10.15,0.07,0.05,-0.04
31480,0.33,-0.94,-10.50,0.07,0.04,-0.07
31492,0.73,-0.63,-11.11,0.10,-0.02,-0.09
31505,1.82,-0.56,-8.62,0.04,0.14,-0.07
31518,0.87,-1.06,-11.02,0.13,0.05,-0.09
31530,2.67,-0.34,-10.56,0.08,0.08,-0.07
31543,1.38,-1.34,-9.64,0.07,0.04,-0.11
31556,2.69,-0.32,-10.59,0.07,0.03,-0.10
31568,2.73,-0.24,-9.42,-0.00,0.06,-0.10
31584,2.94,-0.44,-9.85,-0.03,0.00,-0.10
31597,1.84,-0.85,-10.43,0.01,-0.10,-0.13
31609,3.33,0.02,-9.75,-0.03,-0.04,-0.10
31622,1.63,-0.85,-9.56,-0.02,-0.16,-0.15
31635,3.30,-0.04,-10.27,-0.03,-0.24,-0.14
31647,2.00,-0.84,-9.86,-0.04,-0.34,-0.19
31660,3.11,-0.59,-12.42,-0.01,-0.29,-0.21
31673,1.30,-1.19,-10.84,0.01,-0.16,-0.24
31685,1.96,-0.95,-9.05,0.07,-0.10,-0.23
31697,3.96,-0.76,-6.25,0.03,0.00,-0.20
31710,4.16,-1.09,-5.77,0.12,-0.16,-0.22
31723,4.82,-0.03,-7.64,0.04,-0.16,-0.20
31735,2.98,-1.23,-15.44,0.14,-0.19,-0.21
31751,2.24,0.19,-11.84,-0.00,0.14,-0.29
31764,4.02,1.72,-6.51,0.24,0.21,-0.27
31776,3.35,-0.22,-9.67,0.31,0.10,-0.29
31789,2.90,-0.44,-18.00,0.31,-0.06,-0.27
31802,2.38,-1.96,-10.95,0.19,-0.02,-0.30
31814,3.54,-0.64,-4.99,0.19,-0.13,-0.33
31827,3.44,-0.33,-8.72,0.35,-0.05,-0.32
31840,3.55,-1.92,-15.52,0.39,0.12,-0.26
31852,1.89,-2.03,-9.77,0.14,0.19,-0.29
31865,3.11,0.61,-5.72,0.23,0.09,-0.29
31878,4.39,-0.20,-10.07,0.20,0.00,-0.31
31890,2.95,-1.18,-9.62,0.12,-0.07,-0.32
31906,1.43,-1.83,-10.54,0.14,0.15,-0.34
31919,3.80,-0.89,-6.79,-0.06,0.11,-0.29
31931,3.51,-2.35,-9.12,-0.03,0.10,-0.30
31944,4.25,-2.31,-12.08,-0.02,0.01,-0.21
31957,1.17,-2.87,-12.94,-0.20,-0.08,-0.28
31969,4.29,-1.44,-9.04,-0.15,0.07,-0.25
31982,3.46,-1.95,-6.63,-0.21,-0.04,-0.22
31995,4.93,0.63,-7.25,-0.26,-0.10,-0.25
32007,2.30,1.21,-16.07,-0.16,-0.07,-0.26
32020,3.19,0.38,-12.50,-0.30,-0.00,-0.23
32033,2.34,2.54,-8.64,-0.27,0.11,-0.25
32045,3.20,0.65,-9.33,-0.13,0.00,-0.25
32057,3.35,0.31,-12.57,-0.11,-0.21,-0.20
32073,4.97,-1.61,-9.57,-0.05,-0.29,-0.20
32086,2.70,-0.62,-11.73,-0.03,-0.28,-0.16
32098,3.74,1.75,-8.20,-0.01,-0.16,-0.17
32111,0.42,1.42,-11.01,0.22,-0.28,-0.26
32124,1.13,3.09,-14.41,0.30,-0.56,-0.25
32136,0.33,0.10,-15.79,0.27,-0.58,-0.31
32149,4.40,-0.85,-7.68,0.35,-0.27,-0.24
32162,1.57,0.53,-5.26,0.17,-0.24,-0.24
32174,4.30,-0.35,-3.65,0.20,0.09,-0.23
32187,3.31,-2.08,-6.90,0.44,0.07,-0.11
32200,3.35,-1.89,-7.91,0.09,-0.04,0.00
32212,2.16,0.04,-10.87,-0.15,0.13,0.00
32228,1.83,0.22,-13.60,0.01,0.22,0.07
32241,3.44,-0.66,-9.21,-0.13,0.13,0.16
32253,2.76,1.60,-12.60,0.00,0.08,0.22
32266,2.94,-0.73,-14.54,-0.13,-0.22,0.23
32279,1.88,0.30,-12.84,-0.24,-0.32,0.22
32291,1.06,0.06,-13.66,-0.10,-0.13,0.22
32304,2.71,-0.56,-1.78,-0.14,-0.14,0.29
32317,4.91,-0.74,-2.53,-0.07,-0.11,0.21
32329,4.37,1.49,-7.11,0.07,-0.18,0.28
32341,2.63,-0.72,-14.28,0.09,-0.21,0.27
32354,-0.79,-1.61,-15.96,-0.19,0.16,0.21
32367,0.83,-1.74,-16.36,0.15,0.54,0.22
32379,3.56,6.62,-6.23,0.17,0.63,0.23
32395,3.85,-0.94,-10.24,0.50,0.31,0.33
32408,2.42,-3.36,-7.91,0.22,0.09,0.29
32420,3.85,0.46,-15.63,0.14,0.05,0.31
32433,-2.39,-0.21,-16.93,0.12,0.41,0.29
32446,2.81,-0.96,3.13,0.17,0.48,0.29
32458,6.84,0.59,-6.51,0.35,0.66,0.37
32471,4.20,0.03,-10.67,0.28,0.42,0.45
32484,-0.04,-1.36,-7.94,-0.06,0.03,0.32
32496,4.98,-3.04,-8.52,0.03,-0.18,0.54
32508,4.57,0.30,-10.99,-0.30,-0.42,0.45
32521,2.76,1.80,-7.16,-0.01,-0.76,0.46
32534,0.98,0.89,-16.74,0.08,-0.68,0.44
32546,6.10,-1.06,-16.75,0.08,-0.80,0.43
32562,4.79,-0.51,-11.38,-0.06,-0.62,0.42
32575,1.69,-2.68,-12.84,-0.25,-0.43,0.31
32587,3.61,0.34,-3.57,-0.15,-0.42,0.37
32600,4.98,-0.79,-4.12,-0.09,-0.26,0.32
32613,1.11,2.18,-25.02,-0.09,0.03,0.26
32625,3.30,-0.74,-8.10,-0.18,0.39,0.29
32638,2.87,-0.97,-4.54,-0.18,0.43,0.14
32651,4.65,0.85,-5.43,-0.05,0.43,0.17
32663,4.43,0.12,-5.75,0.05,0.18,0.16
32676,2.58,-3.88,-10.66,0.04,-0.11,0.14
32689,4.19,2.02,-10.92,0.03,-0.30,0.17
32701,1.91,1.60,-20.25,0.20,-0.57,0.15
32717,3.55,-3.38,-11.84,0.19,-0.03,0.07
32730,1.91,-0.69,-5.22,0.28,-0.15,0.08
32742,4.41,1.24,-6.23,0.24,-0.28,0.11
32754,3.91,2.38,-9.37,0.40,-0.31,-0.07
32767,2.75,2.49,-13.22,0.48,-0.35,0.11
32780,2.52,-2.11,-12.02,0.23,0.02,-0.00
32792,2.80,-2.72,-3.98,0.36,0.14,-0.09
32805,4.89,-2.65,-8.33,0.26,0.18,-0.05
32818,4.95,-2.12,-8.49,0.11,-0.01,-0.06
32830,2.31,-1.39,-14.04,0.35,-0.00,-0.04
32843,1.74,-3.86,-18.75,0.25,0.13,-0.09
32856,0.76,-2.01,-8.20,-0.05,0.15,-0.20
32868,2.13,-2.48,-7.02,0.15,0.20,-0.20
32884,3.34,3.81,-10.59,-0.17,0.05,-0.26
32897,5.15,2.31,-6.86,0.14,-0.27,-0.10
32909,3.63,1.32,-8.06,0.02,-0.50,-0.17
32922,2.95,1.70,-12.16,-0.17,-0.29,-0.13
32935,1.36,-0.47,-7.56,0.04,-0.46,-0.19
32947,1.16,-1.86,-5.37,-0.11,-0.30,-0.36
32960,1.64,0.40,-9.89,-0.21,-0.19,-0.35
32973,4.45,1.70,-19.12,0.09,0.10,-0.33
32985,2.38,-2.24,-7.59,-0.07,0.13,-0.37
32998,5.59,1.25,-4.46,-0.34,0.15,-0.41
33011,5.43,2.83,-6.20,0.19,-0.00,-0.32
33023,2.82,0.57,-12.80,-0.20,0.01,-0.40
33035,4.54,-0.05,-15.59,-0.02,0.25,-0.36
33051,4.92,-3.52,-3.57,-0.11,-0.11,-0.34
33064,3.60,1.19,-8.86,-0.61,-0.08,-0.55
33076,1.38,1.96,-13.02,0.18,-0.26,-0.38
33089,3.02,-8.04,-18.10,0.02,0.06,-0.46
33102,3.62,-2.20,-3.43,-0.12,0.07,-0.50
33114,4.12,-0.32,-4.75,-0.05,0.01,-0.44
33127,6.64,2.88,-10.76,-0.27,0.20,-0.48
33140,5.76,3.32,-8.06,-0.02,-0.15,-0.40
33152,3.56,-1.52,-13.28,0.22,-0.26,-0.38
33165,2.70,-3.87,-8.73,0.02,-0.16,-0.47
33178,4.10,-2.34,-9.74,-0.02,-0.09,-0.46
33190,2.82,-6.26,-15.18,0.15,0.00,-0.53
33206,4.36,-8.10,-8.72,0.16,0.15,-0.53
33219,3.58,0.33,-5.60,0.12,-0.01,-0.46
33231,4.90,0.47,-9.72,0.09,-0.17,-0.33
33244,5.13,-0.58,-5.25,0.22,-0.35,-0.25
33257,3.91,1.31,-21.11,0.18,0.09,-0.20
33269,2.39,-2.97,-4.17,0.14,0.07,-0.33
33282,7.02,-0.66,-7.87,-0.24,0.28,-0.34
33295,5.07,0.48,-8.02,0.18,0.13,-0.25
33307,2.73,-2.82,-8.65,0.30,-0.14,-0.13
33319,1.92,-4.29,-7.72,-0.18,-0.20,-0.22
33332,5.85,-3.22,-9.63,-0.04,-0.30,-0.20
33345,4.56,1.45,-21.90,0.12,0.14,-0.12
33357,-0.79,-4.82,-14.01,0.08,0.30,-0.25
33373,6.10,0.73,-11.51,0.18,0.36,-0.12
33386,5.43,1.40,-7.18,0.24,0.29,-0.04
33398,1.92,-1.40,-9.30,0.24,-0.02,-0.01
33411,4.26,-4.16,-4.49,0.17,-0.14,0.15
33424,7.67,-2.00,-7.55,-0.36,-0.19,0.12
33436,4.25,-0.75,-6.53,-0.08,-0.42,0.09
33449,3.00,-6.17,-16.18,0.29,-0.52,0.25
33462,2.52,-5.95,-31.25,-0.07,0.24,0.17
33474,3.01,-2.98,-6.32,-0.10,0.28,0.11
33487,5.59,6.72,-11.60,-0.27,0.39,0.27
33500,5.97,0.52,-7.36,-0.24,0.33,0.30
33512,7.10,-0.82,-8.21,0.14,-0.12,0.22
33528,3.73,-1.29,-6.76,-0.50,-0.13,0.21
33541,4.35,-1.07,-4.58,-0.28,-0.45,0.34
33553,5.25,-0.29,-7.87,-0.12,-0.55,0.29
33566,1.68,-3.69,-14.18,0.07,-0.41,0.29
33579,-0.37,2.47,-26.54,0.34,-0.44,0.28
33591,2.36,0.72,-23.78,0.29,0.28,0.20
33603,7.16,1.54,2.77,0.14,0.48,0.17
33616,6.03,1.68,-7.90,0.14,0.27,0.22
33629,8.31,3.83,-4.13,0.37,0.39,0.13
33641,4.36,-2.99,-5.70,0.70,0.03,0.37
33654,5.71,-1.04,-3.59,-0.06,-0.07,0.16
33667,8.79,6.19,-10.71,0.35,-0.21,0.32
33679,4.07,-1.50,-4.07,0.09,-0.32,0.36
33695,2.02,3.68,-17.95,0.20,-0.38,0.32
33708,1.32,-1.87,-25.65,0.04,0.03,0.35
33720,4.08,-4.95,-8.01,0.18,0.13,0.27
33733,6.52,-3.40,-9.84,-0.07,0.16,0.15
33746,6.18,6.82,-13.53,0.34,-0.07,0.23
33758,5.80,-6.10,-7.81,0.35,-0.23,0.31
33770,6.85,5.03,-4.97,-0.15,-0.20,0.12
33783,5.02,5.40,-11.51,0.34,-0.24,0.29
33796,5.30,-0.27,-1.71,0.17,-0.19,0.19
33808,3.62,1.86,-15.73,-0.17,0.02,0.13
33821,2.83,-1.54,-14.20,0.46,-0.05,0.17
33834,5.50,-0.01,-15.11,0.17,0.18,0.10
33846,4.75,0.73,-22.84,0.15,0.12,0.19
33862,4.61,-4.67,-2.05,0.13,0.15,0.14
33875,5.74,2.33,-7.02,-0.09,0.08,-0.05
33887,6.35,3.16,-11.58,0.07,-0.19,0.19
33900,7.22,-1.43,-1.16,-0.26,0.03,0.13
33913,4.11,-2.07,-8.92,-0.17,0.14,0.07
33925,6.66,0.87,-7.49,-0.27,0.09,0.08
33938,7.13,1.23,-15.33,-0.46,0.22,0.06
33951,3.69,-0.56,-13.38,-0.32,0.04,0.04
33963,3.18,-3.41,-10.69,-0.41,0.28,0.03
33975,2.90,-5.72,-10.48,-0.17,-0.00,0.03
33988,8.20,-1.89,-8.12,-0.30,0.09,0.01
34001,6.89,-0.66,-10.27,0.07,-0.02,-0.08
34013,6.66,-1.48,-7.05,0.04,-0.06,-0.02
34029,4.61,-2.15,-7.29,0.16,-0.07,-0.00
34042,7.89,-3.80,-3.60,-0.02,0.21,-0.05
34054,6.13,0.61,-7.00,0.21,0.25,-0.05
34067,6.12,0.64,-10.79,-0.12,0.52,-0.05
34080,5.87,-2.31,-9.88,0.25,0.51,-0.06
34092,6.01,0.00,-8.79,0.38,0.34,-0.07
34105,6.17,1.50,-9.60,-0.08,0.34,-0.06
34118,5.54,-0.74,-9.53,-0.04,0.43,-0.03
34130,7.33,0.60,-7.43,0.11,0.52,-0.03
34143,6.52,0.42,-13.43,0.06,0.60,-0.00
34156,6.75,0.26,-10.72,-0.08,0.64,0.01
34168,4.93,-0.77,-10.01,-0.09,0.83,0.01
34184,8.55,-0.17,-7.28,-0.29,0.83,0.03
34197,6.33,-0.29,-12.67,-0.13,0.82,0.14
34209,8.57,-2.83,-11.12,-0.19,0.94,0.07
34221,6.59,-2.77,-13.37,0.04,0.91,0.18
34234,6.81,0.12,-9.50,-0.45,1.08,0.10
34247,6.82,1.75,-10.98,-0.07,0.96,0.22
34259,7.60,-1.61,-12.43,-0.04,0.84,0.15
34272,10.30,-1.51,-14.32,0.02,0.83,0.22
34285,8.86,-2.06,-12.54,-0.19,0.84,0.18
34297,8.37,-0.55,-14.29,-0.14,0.78,0.28
34310,6.96,-0.16,-14.40,-0.08,0.70,0.25
34323,6.48,-1.10,-14.43,-0.04,0.63,0.26
34335,8.39,-0.61,-14.69,0.15,0.53,0.28
34351,6.80,-0.60,-13.80,0.01,0.67,0.28
34364,7.41,-0.71,-15.16,0.18,0.64,0.32
34376,6.93,-0.69,-14.45,0.11,0.60,0.32
34389,8.52,-1.03,-13.59,0.08,0.61,0.35
34402,9.39,0.63,-14.01,0.31,0.66,0.39
34414,8.95,0.55,-14.96,0.35,0.65,0.42
34426,9.11,0.13,-14.34,0.37,0.70,0.44
34439,8.95,-0.17,-15.85,0.34,0.77,0.46
34452,7.34,-0.55,-16.63,0.37,0.77,0.47
34464,7.35,-1.34,-16.39,0.37,0.78,0.49
34477,7.05,0.66,-17.99,0.42,0.69,0.49
34490,9.07,0.07,-16.34,0.42,0.63,0.53
34502,9.88,0.92,-17.18,0.45,0.61,0.54
34518,7.47,0.04,-18.40,0.49,0.54,0.57
34531,8.53,0.10,-17.17,0.61,0.45,0.58
34543,8.26,0.69,-17.23,0.63,0.37,0.61
34556,9.07,0.85,-15.15,0.67,0.38,0.64
34569,8.60,0.95,-16.38,0.73,0.44,0.64
34581,8.41,0.69,-16.97,0.74,0.34,0.65
34593,8.44,0.97,-16.07,0.80,0.27,0.66
34606,6.95,-0.12,-18.26,0.91,0.12,0.66
34619,7.08,0.72,-17.43,1.03,-0.10,0.65
34631,7.23,1.15,-15.89,1.14,-0.22,0.66
34644,8.59,1.09,-14.33,1.16,-0.35,0.66
34657,8.97,1.35,-12.63,1.11,-0.33,0.62
34669,8.68,1.15,-11.51,1.13,-0.38,0.61
34685,7.58,0.84,-11.03,1.21,-0.47,0.57
34698,8.69,1.36,-10.51,1.20,-0.47,0.56
34710,8.66,1.07,-9.51,1.21,-0.49,0.55
34723,7.82,1.00,-9.81,1.05,-0.38,0.51
34736,6.34,0.10,-11.75,0.91,-0.32,0.50
34748,5.94,-0.20,-11.49,0.77,-0.30,0.48
34761,5.59,0.52,-12.99,0.69,-0.32,0.47
34774,5.08,0.46,-13.08,0.62,-0.33,0.46
34786,5.17,0.40,-12.76,0.51,-0.29,0.45
34798,5.83,0.85,-11.53,0.46,-0.29,0.46
34811,5.63,0.38,-11.10,0.40,-0.28,0.44
34824,5.55,0.88,-10.37,0.35,-0.29,0.42
34836,5.35,1.01,-10.01,0.38,-0.33,0.41
34852,4.88,1.17,-10.64,0.44,-0.24,0.39
34865,5.44,0.83,-9.76,0.42,-0.21,0.37
34877,3.39,0.36,-11.94,0.37,-0.23,0.37
34890,3.23,0.99,-12.22,0.17,-0.18,0.33
34903,4.13,1.08,-11.83,0.08,-0.17,0.33
34915,3.79,0.40,-10.02,-0.02,-0.24,0.33
34928,2.32,0.64,-10.84,-0.13,-0.26,0.31
34941,3.46,1.78,-8.53,-0.22,-0.22,0.31
34953,3.14,0.78,-7.61,-0.30,-0.28,0.29
34966,1.89,0.27,-8.29,-0.41,-0.26,0.28
34979,3.59,1.38,-7.02,-0.52,-0.16,0.27
34991,2.15,0.42,-6.58,-0.68,-0.17,0.24
35003,2.76,1.56,-6.55,-0.86,-0.05,0.22
35019,2.25,1.00,-6.51,-1.10,0.05,0.19
35032,3.56,0.78,-5.04,-1.26,0.09,0.18
35044,1.51,-0.15,-5.79,-1.47,0.11,0.16
35057,3.09,0.35,-5.62,-1.65,0.18,0.16
35070,2.66,0.19,-4.55,-1.73,0.14,0.16
35082,2.23,0.55,-6.11,-1.82,0.20,0.16
35095,3.59,0.60,-6.16,-1.77,0.19,0.20
35108,1.92,-0.35,-6.47,-1.82,0.16,0.23
35120,3.34,0.60,-7.20,-1.84,0.23,0.26
35133,2.25,-0.30,-7.46,-1.83,0.15,0.28
35146,2.31,0.65,-8.54,-1.93,0.19,0.29
35158,2.94,0.02,-8.80,-1.90,0.10,0.31
35170,2.60,1.14,-9.71,-1.93,0.10,0.33
35186,3.30,1.09,-10.24,-1.89,0.05,0.34
35199,2.89,0.71,-10.57,-1.78,-0.06,0.35
35211,3.21,1.72,-11.12,-1.75,-0.04,0.35
35224,2.92,0.50,-10.94,-1.66,-0.09,0.36
35237,2.42,0.79,-11.16,-1.66,-0.08,0.35
35249,2.68,0.70,-11.00,-1.53,-0.14,0.35
35262,2.70,0.90,-10.33,-1.54,-0.08,0.34
35275,3.12,0.64,-9.99,-1.45,-0.15,0.33
35287,2.84,1.40,-9.57,-1.49,-0.11,0.32
35300,2.66,0.56,-9.03,-1.45,-0.19,0.31
35313,2.41,1.24,-8.99,-1.44,-0.16,0.29
35325,2.08,0.45,-8.35,-1.37,-0.20,0.28
35341,1.64,0.25,-8.40,-1.38,-0.20,0.25
35354,3.51,1.61,-8.20,-1.46,-0.14,0.25
35366,1.51,0.21,-9.10,-1.39,-0.18,0.23
35378,3.33,0.97,-8.76,-1.40,-0.15,0.25
35391,1.47,0.15,-9.92,-1.39,-0.18,0.23
35404,4.09,1.45,-9.35,-1.41,-0.09,0.23
35416,2.69,0.79,-8.48,-1.35,-0.13,0.22
35429,2.76,1.57,-9.95,-1.29,-0.00,0.22
35442,4.39,1.82,-9.26,-1.19,0.09,0.23
35454,4.95,1.58,-8.49,-1.18,0.10,0.25
35467,4.29,2.59,-9.98,-1.07,0.13,0.24
35480,3.90,2.52,-10.42,-0.90,0.24,0.23
35492,3.83,2.74,-11.36,-0.76,0.34,0.22
35508,4.92,2.80,-10.98,-0.56,0.40,0.22
35521,4.57,2.49,-12.52,-0.42,0.48,0.21
35533,4.10,2.94,-13.38,-0.29,0.54,0.18
35546,4.16,2.48,-13.39,-0.14,0.61,0.17
35559,4.53,3.03,-13.47,-0.03,0.64,0.15
35571,5.01,3.12,-12.51,0.06,0.67,0.14
35583,5.54,2.53,-11.60,0.11,0.65,0.13
35596,5.59,2.73,-11.26,0.16,0.57,0.10
35609,5.56,3.06,-11.02,0.21,0.49,0.07
35621,5.16,3.02,-11.60,0.27,0.39,0.04
35634,5.14,2.84,-11.96,0.32,0.35,0.01
35647,4.84,2.62,-11.89,0.35,0.28,-0.03
35659,4.38,3.42,-11.61,0.42,0.24,-0.05
35675,4.32,2.39,-9.50,0.49,0.23,-0.10
35688,3.58,2.93,-9.32,0.54,0.21,-0.16
35700,3.54,3.74,-10.07,0.69,0.23,-0.21
35713,4.15,3.41,-9.40,0.90,0.22,-0.22
35726,4.02,3.45,-8.55,1.17,0.18,-0.24
35738,2.58,2.38,-10.95,1.37,0.16,-0.27
35750,3.83,3.05,-10.80,1.54,0.20,-0.29
35763,3.90,3.13,-9.41,1.71,0.17,-0.32
35776,2.50,2.35,-10.86,1.89,0.14,-0.37
35788,3.58,2.94,-10.98,1.99,0.20,-0.42
35801,4.05,2.56,-10.82,2.09,0.17,-0.46
35814,2.62,1.77,-12.79,2.17,0.11,-0.53
35826,3.81,2.41,-13.15,2.21,0.17,-0.58
35842,3.14,2.07,-13.37,2.27,0.15,-0.62
35855,4.46,1.72,-12.85,2.30,0.09,-0.65
35867,2.55,1.04,-13.72,2.29,0.02,-0.69
35880,3.50,1.51,-13.77,2.19,0.06,-0.72
35893,4.39,0.79,-13.20,2.07,-0.00,-0.73
35905,2.62,0.23,-14.13,1.90,-0.07,-0.77
35918,4.07,0.88,-13.93,1.80,-0.05,-0.76
35931,3.59,0.41,-12.51,1.69,-0.12,-0.78
35943,2.66,0.41,-13.23,1.46,-0.11,-0.77
35955,3.47,0.46,-12.35,1.37,-0.17,-0.76
35968,2.01,-0.55,-12.02,1.16,-0.19,-0.76
35981,4.06,0.15,-11.73,0.98,-0.17,-0.74
35993,2.03,-1.08,-11.44,0.87,-0.24,-0.75
36009,1.75,-1.23,-10.44,0.74,-0.21,-0.73
36022,3.69,-0.23,-10.24,0.65,-0.15,-0.67
36034,1.82,-1.07,-9.86,0.61,-0.23,-0.66
36047,3.51,0.01,-9.61,0.49,-0.19,-0.61
36060,2.12,-0.84,-9.04,0.47,-0.29,-0.59
36072,3.36,0.14,-7.88,0.38,-0.23,-0.53
36085,2.01,-0.94,-7.30,0.40,-0.29,-0.52
36098,2.72,-0.21,-6.52,0.22,-0.20,-0.49
36110,1.79,-1.36,-7.26,0.18,-0.24,-0.48
36123,2.93,-0.06,-7.62,0.01,-0.14,-0.44
36136,2.07,-1.17,-7.86,-0.01,-0.18,-0.42
36148,3.34,-0.30,-7.72,-0.18,-0.10,-0.38
36164,3.31,-0.14,-7.91,-0.25,-0.10,-0.34
36177,1.43,-1.37,-8.09,-0.23,-0.14,-0.33
36189,2.88,-0.47,-8.29,-0.25,-0.13,-0.28
36202,1.50,-1.41,-9.22,-0.25,-0.16,-0.27
36215,3.39,-0.34,-8.57,-0.26,-0.14,-0.21
36227,1.69,-1.29,-8.68,-0.21,-0.17,-0.20
36240,3.17,-0.47,-7.65,-0.10,-0.16,-0.13
36253,1.59,-1.57,-7.47,-0.00,-0.18,-0.10
36265,2.80,-0.65,-7.17,0.12,-0.19,-0.02
36278,1.61,-1.31,-6.85,0.20,-0.19,0.02
36291,3.11,-0.48,-6.22,0.34,-0.18,0.09
36303,1.88,-0.93,-6.11,0.40,-0.17,0.13
36319,2.48,-0.28,-5.82,0.47,-0.15,0.20
36332,2.14,-0.99,-6.69,0.54,-0.19,0.26
36344,3.10,-0.34,-6.35,0.50,-0.13,0.31
36356,1.39,-1.30,-7.31,0.57,-0.17,0.35
36369,3.62,-0.13,-6.94,0.54,-0.12,0.43
36382,1.65,-0.98,-7.92,0.63,-0.17,0.47
36394,3.89,0.09,-7.69,0.62,-0.12,0.53
36407,1.65,-1.11,-8.43,0.70,-0.16,0.55
36420,3.96,0.18,-7.92,0.71,-0.11,0.62
36432,1.69,-0.85,-8.34,0.81,-0.15,0.64
36445,3.91,0.12,-8.67,0.85,-0.13,0.70
36458,1.63,-0.78,-8.85,0.86,-0.18,0.72
36470,3.26,-0.12,-9.03,0.86,-0.18,0.76
36486,2.06,-0.30,-9.43,0.86,-0.20,0.78
36499,3.68,0.54,-8.42,0.77,-0.15,0.83
36511,1.58,-0.47,-9.00,0.77,-0.21,0.83
36523,2.82,0.35,-9.10,0.74,-0.21,0.86
36536,2.45,0.45,-7.79,0.70,-0.19,0.87
36549,2.16,0.25,-9.06,0.75,-0.26,0.89
36561,3.52,1.02,-7.99,0.68,-0.22,0.91
36574,1.62,0.08,-9.35,0.73,-0.26,0.89
36587,3.44,1.06,-8.90,0.69,-0.20,0.92
36599,2.32,0.80,-8.37,0.65,-0.17,0.92
36612,2.88,0.98,-9.23,0.66,-0.19,0.93
36625,2.36,0.85,-8.86,0.61,-0.14,0.92
36637,1.88,0.44,-10.26,0.67,-0.20,0.92
36652,2.08,0.75,-9.08,0.60,-0.13,0.92
36665,2.67,0.90,-9.46,0.60,-0.14,0.93
36677,3.56,1.59,-7.93,0.52,-0.01,0.94
36689,1.31,0.55,-9.13,0.54,0.01,0.91
36702,3.39,1.80,-8.78,0.54,0.12,0.93
36715,1.79,1.04,-9.03,0.55,0.18,0.92
36727,2.33,1.19,-10.05,0.59,0.20,0.94
36740,2.89,1.64,-9.18,0.53,0.30,0.95
36753,2.02,1.04,-10.83,0.59,0.30,0.94
36765,3.61,2.27,-10.10,0.54,0.43,0.96
36778,1.55,0.87,-11.70,0.59,0.43,0.94
36791,3.82,2.22,-11.52,0.58,0.56,0.97
36803,2.25,1.50,-12.35,0.60,0.57,0.95
36815,2.90,1.30,-13.17,0.68,0.61,0.96
36831,2.00,0.76,-13.74,0.69,0.67,0.94
36844,4.16,2.14,-12.92,0.65,0.80,0.97
36856,2.09,1.00,-14.00,0.70,0.79,0.94
36869,4.54,2.02,-14.49,0.71,0.82,0.96
36882,2.19,1.19,-14.37,0.70,0.79,0.93
36894,4.12,1.34,-14.91,0.72,0.79,0.94
36907,2.90,1.65,-14.12,0.69,0.82,0.92
36920,4.37,1.49,-15.58,0.77,0.80,0.93
36932,3.70,1.75,-14.56,0.71,0.84,0.92
