Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
17657,1.45,-0.88,-10.46,0.22,-0.03,-0.16
17705,1.27,-1.37,-10.28,0.45,-0.00,-0.17
17740,0.68,-1.84,-6.88,0.78,-0.01,-0.17
17774,1.07,-2.03,-6.10,0.76,0.04,-0.15
17821,0.60,-1.63,-4.89,0.38,0.12,-0.06
17856,1.14,-1.86,-10.17,0.41,0.08,-0.01
17891,0.63,-1.68,-10.43,0.44,0.08,0.03
17926,0.66,-1.95,-11.33,0.27,0.07,0.02
17961,1.16,-1.98,-11.52,0.03,0.03,0.02
17996,1.20,-2.18,-12.96,-0.17,-0.01,0.06
18031,1.16,-0.80,-12.31,-0.02,-0.12,0.06
18066,1.35,-1.03,-8.57,0.18,-0.17,0.03
18101,0.87,-1.92,-11.78,0.03,-0.05,-0.07
18141,0.51,-2.45,-8.25,-0.11,-0.01,-0.02
18176,0.64,-1.90,-7.58,0.02,-0.01,0.04
18211,0.71,-0.96,-4.75,0.28,0.02,0.08
18246,0.70,-1.13,-7.15,0.39,0.10,0.08
18281,0.63,-1.05,-8.62,0.35,0.13,0.06
18316,0.10,-1.00,-9.90,0.37,0.13,0.03
18351,0.57,-1.07,-9.90,0.30,0.13,0.01
18386,0.86,-1.30,-8.44,0.36,0.09,-0.02
18421,0.59,-1.19,-7.44,0.40,0.07,-0.02
18456,0.71,-0.41,-6.59,0.46,0.14,-0.02
18491,1.05,-0.35,-6.91,0.56,0.12,-0.08
18526,1.00,-0.92,-9.97,0.51,0.12,-0.14
18567,0.61,-1.36,-7.97,0.24,0.11,-0.15
18602,0.85,-0.87,-7.48,0.26,0.10,-0.13
18637,1.24,-0.93,-8.48,0.32,0.08,-0.14
18672,1.12,-1.75,-12.51,-0.11,0.09,-0.19
18706,0.95,-2.32,-13.60,-0.50,0.09,-0.16
18741,1.20,-2.13,-13.02,-0.85,0.03,-0.12
18776,1.66,-1.92,-9.79,-0.83,-0.04,-0.09
18811,1.14,-1.85,-9.64,-0.65,-0.06,-0.04
18846,1.83,-1.18,-10.02,-0.74,-0.02,-0.02
18881,1.48,-1.64,-12.09,-0.72,-0.04,-0.03
18916,0.95,-0.93,-10.30,-0.66,-0.02,-0.04
18951,1.55,-0.69,-7.94,-0.41,-0.04,-0.02
18986,1.27,-0.39,-8.73,-0.20,0.03,-0.06
19027,2.09,-1.04,-14.43,0.17,-0.04,-0.11
19062,1.63,-1.41,-11.66,0.28,-0.11,-0.14
19096,1.99,-0.53,-11.60,-0.04,-0.16,-0.19
19145,1.40,-0.51,-9.56,-0.08,-0.16,-0.25
19193,1.81,-0.49,-9.06,-0.06,-0.12,-0.31
19228,0.87,-0.11,-5.49,0.06,-0.09,-0.34
19263,1.39,-0.63,-8.80,0.44,-0.03,-0.33
19298,1.16,-1.25,-10.01,0.47,-0.00,-0.32
19333,1.85,-1.28,-8.89,0.51,0.01,-0.26
19368,1.71,-0.95,-9.28,0.50,-0.01,-0.29
19402,1.64,-1.08,-11.92,0.33,-0.05,-0.33
19437,1.36,-1.72,-11.99,0.26,-0.07,-0.32
19478,2.01,-1.83,-11.06,0.05,-0.02,-0.30
19513,1.94,-1.54,-14.94,-0.26,-0.01,-0.28
19548,1.51,-1.61,-14.93,-0.27,-0.04,-0.24
19583,1.33,-1.80,-12.63,-0.27,0.02,-0.25
19618,1.99,-1.23,-13.33,-0.29,0.09,-0.23
19653,1.80,-1.14,-16.17,-0.19,0.06,-0.24
19688,1.33,-1.37,-14.85,-0.29,0.07,-0.27
19723,1.87,-1.64,-12.78,-0.25,0.05,-0.26
19758,1.29,-1.58,-10.11,-0.30,0.07,-0.25
19792,1.77,-1.34,-10.30,-0.44,0.13,-0.21
19827,1.32,-1.30,-11.68,-0.61,0.22,-0.19
19862,1.74,-0.84,-10.72,-0.71,0.29,-0.16
19903,1.40,-0.51,-9.68,-0.83,0.33,-0.17
19938,1.66,-0.77,-11.01,-0.56,0.36,-0.19
19973,1.98,-0.84,-11.69,-0.25,0.36,-0.19
20008,2.10,-0.82,-13.54,-0.09,0.36,-0.23
20043,2.23,-0.67,-16.37,0.06,0.22,-0.29
20077,1.82,-0.94,-14.34,0.14,0.15,-0.32
20112,2.25,-1.32,-13.21,0.00,0.15,-0.38
20147,2.25,-0.92,-13.53,0.05,0.17,-0.41
20182,2.09,-1.32,-16.02,0.06,0.07,-0.45
20217,2.11,-1.41,-13.30,0.09,0.07,-0.45
20252,1.73,-1.74,-12.42,-0.01,0.14,-0.45
20287,2.34,-1.18,-14.84,-0.23,0.22,-0.46
20328,1.78,-1.50,-13.75,-0.27,0.23,-0.43
20363,2.27,-0.79,-15.06,-0.20,0.32,-0.42
20397,1.70,-1.32,-15.70,-0.06,0.35,-0.42
20432,1.99,-1.14,-12.76,0.04,0.41,-0.39
20467,1.54,-1.08,-12.59,0.14,0.53,-0.37
20502,1.98,-0.50,-14.38,0.24,0.47,-0.38
20549,1.87,-1.12,-13.23,0.17,0.35,-0.41
20584,1.08,-1.43,-13.71,0.01,0.30,-0.45
20632,1.44,-1.16,-12.22,-0.03,0.39,-0.42
20667,1.45,-1.32,-15.11,0.22,0.35,-0.36
20702,1.66,-1.11,-13.13,0.17,0.35,-0.32
20737,1.55,-1.92,-11.72,0.11,0.35,-0.33
20772,1.66,-2.01,-10.37,0.24,0.34,-0.32
20812,1.61,-1.98,-11.36,0.16,0.38,-0.31
20847,1.81,-1.94,-12.29,-0.04,0.47,-0.28
20882,2.27,-1.20,-16.56,-0.14,0.44,-0.30
20917,2.16,-2.04,-16.11,-0.09,0.35,-0.27
20952,2.44,-2.18,-13.09,-0.26,0.31,-0.29
20987,2.16,-1.68,-12.97,-0.22,0.32,-0.29
21022,2.21,-1.35,-15.16,-0.06,0.29,-0.28
21057,2.05,-1.55,-14.67,0.08,0.27,-0.27
21092,2.27,-1.73,-12.56,0.30,0.29,-0.24
21127,2.59,-1.08,-14.69,0.42,0.34,-0.29
21162,2.59,-1.33,-18.17,0.33,0.24,-0.38
21197,2.99,-0.70,-15.25,0.34,0.07,-0.45
21237,2.21,-1.05,-14.94,0.58,-0.11,-0.53
21272,2.81,-0.88,-11.10,0.48,-0.16,-0.58
21307,1.86,-0.46,-8.37,0.28,-0.08,-0.63
21342,1.86,-0.82,-9.74,0.16,-0.06,-0.66
21377,2.44,-0.73,-9.35,0.12,-0.04,-0.66
21412,1.47,-0.70,-6.02,0.23,0.05,-0.65
21447,1.67,-1.12,-8.51,0.36,0.11,-0.66
21482,1.99,-0.98,-10.98,0.31,0.09,-0.67
21517,1.75,-1.11,-7.47,0.38,0.06,-0.64
21552,1.72,-1.04,-9.25,0.59,0.05,-0.62
21587,1.56,-1.31,-9.16,0.73,-0.02,-0.61
21622,1.71,-1.52,-6.85,0.90,-0.05,-0.55
21657,1.92,-1.67,-7.48,0.94,-0.06,-0.53
21697,1.87,-2.62,-7.35,0.69,-0.16,-0.55
21732,1.59,-2.77,-7.98,0.73,-0.23,-0.52
21767,2.09,-2.17,-8.23,0.66,-0.26,-0.41
21802,1.88,-2.58,-4.43,0.55,-0.25,-0.31
21837,1.59,-2.49,-5.53,0.56,-0.19,-0.22
21872,2.08,-2.12,-8.02,0.54,-0.18,-0.16
21918,2.62,-2.21,-8.09,0.31,-0.19,-0.09
21953,1.85,-2.50,-8.24,0.35,-0.17,-0.03
21988,0.80,-1.87,-7.90,0.36,-0.28,0.04
22023,2.12,-1.94,-11.48,0.35,-0.34,0.06
22073,2.33,-1.84,-10.52,0.57,-0.68,0.08
22108,2.38,-1.52,-6.69,0.61,-0.75,0.10
22148,2.17,-1.34,-6.16,0.33,-0.54,0.08
22183,2.29,-1.18,-9.26,0.12,-0.39,0.03
22218,2.23,-1.10,-8.45,-0.10,-0.23,-0.01
22253,2.12,-0.58,-11.05,-0.17,-0.23,-0.07
22288,1.72,-0.52,-7.17,-0.06,-0.18,-0.11
22322,2.08,-0.71,-12.36,0.11,-0.14,-0.20
22357,2.09,-0.50,-9.75,0.16,-0.07,-0.23
22392,1.93,-0.46,-9.16,0.16,0.03,-0.29
22427,1.90,-1.04,-11.55,0.05,0.06,-0.36
22462,1.97,-1.07,-9.73,-0.01,0.09,-0.37
22497,2.15,-0.82,-10.50,0.03,0.08,-0.38
22532,2.19,-1.51,-14.63,0.18,-0.00,-0.41
22567,2.42,-1.83,-12.78,-0.04,-0.04,-0.42
22607,1.94,-1.55,-12.03,-0.28,-0.20,-0.45
22642,2.22,-1.49,-7.96,-0.37,-0.28,-0.46
22677,1.95,-1.19,-8.32,-0.20,-0.25,-0.43
22712,1.77,-1.33,-9.56,-0.14,-0.24,-0.41
22747,2.33,-1.58,-7.01,-0.12,-0.25,-0.37
22782,1.86,-1.29,-6.67,-0.04,-0.19,-0.33
22817,1.81,-1.58,-10.53,-0.01,-0.18,-0.31
22852,2.42,-1.54,-8.83,-0.07,-0.21,-0.27
22887,1.93,-1.34,-7.84,-0.07,-0.18,-0.25
22922,1.91,-1.38,-10.80,-0.26,-0.21,-0.27
22957,2.45,-1.66,-9.11,-0.51,-0.22,-0.29
22992,2.06,-1.46,-9.18,-0.53,-0.20,-0.30
23032,2.39,-1.71,-9.58,-0.38,-0.31,-0.29
23067,2.08,-1.50,-8.47,-0.24,-0.26,-0.27
23102,1.84,-1.26,-11.07,-0.01,-0.30,-0.29
23137,1.96,-1.46,-7.41,0.26,-0.33,-0.28
23172,1.75,-1.11,-5.84,0.70,-0.27,-0.26
23207,1.39,-1.37,-8.92,0.77,-0.26,-0.28
23241,1.90,-1.87,-6.00,0.48,-0.24,-0.24
23289,2.00,-1.43,-6.81,0.05,-0.13,-0.23
23324,1.08,-1.29,-4.37,-0.09,-0.06,-0.23
23359,1.62,-1.31,-9.67,-0.16,-0.00,-0.23
23394,1.45,-1.39,-10.13,-0.20,-0.03,-0.23
23429,1.33,-1.30,-6.91,0.01,-0.09,-0.20
23469,1.77,-1.07,-9.57,0.49,-0.10,-0.21
23504,0.94,-1.36,-4.86,0.93,-0.09,-0.20
23553,1.81,-1.53,-6.44,1.22,-0.15,-0.21
23588,1.06,-2.12,-2.94,1.26,-0.11,-0.19
23623,1.22,-2.24,-8.09,1.36,-0.09,-0.16
23658,1.76,-2.04,-10.06,1.21,-0.06,-0.13
23693,0.72,-1.95,-6.60,1.50,-0.03,-0.10
23728,1.13,-1.63,-7.07,1.96,-0.03,-0.09
23763,1.20,-1.85,-8.56,2.28,-0.04,-0.09
23798,0.88,-2.32,-5.75,2.31,-0.05,-0.07
23833,1.32,-2.45,-4.07,2.09,-0.01,-0.06
23868,1.07,-2.62,-7.32,1.62,-0.05,-0.02
23903,1.53,-2.51,-6.26,0.68,-0.02,0.04
23937,1.41,-2.52,-5.31,0.21,0.10,0.13
23972,1.56,-2.60,-11.90,0.07,0.11,0.18
24007,1.58,-2.57,-12.65,-0.02,-0.01,0.24
24041,1.00,-2.90,-10.61,-0.20,-0.05,0.31
24076,1.92,-1.98,-12.36,-0.27,-0.06,0.34
24111,1.27,-2.18,-13.45,-0.25,-0.07,0.34
24146,1.20,-1.76,-9.98,-0.46,-0.06,0.31
24181,0.44,-2.51,-7.46,-0.88,0.04,0.31
24216,1.63,-1.95,-9.00,-1.16,0.18,0.34
24251,1.37,-2.16,-14.72,-1.46,0.22,0.34
24286,0.20,-1.23,-13.47,-1.40,0.18,0.36
24321,1.27,-0.66,-13.79,-1.41,0.19,0.33
24361,1.52,-0.56,-18.05,-1.02,0.14,0.25
24396,0.82,-0.94,-14.67,-0.59,0.00,0.18
24431,1.53,-0.67,-12.57,-0.33,-0.01,0.10
24466,0.99,-0.44,-8.73,-0.09,-0.02,0.04
24501,1.39,0.15,-8.62,0.17,0.02,-0.03
24536,1.17,0.03,-11.60,0.30,0.07,-0.15
24571,0.82,-0.51,-14.20,0.41,0.09,-0.23
24606,1.64,-0.60,-14.56,0.55,0.04,-0.28
24640,1.41,-1.18,-13.90,0.53,0.01,-0.33
24687,1.54,-1.78,-12.83,0.18,-0.11,-0.37
24722,1.17,-1.55,-10.73,0.03,-0.07,-0.40
24757,1.34,-1.55,-13.35,-0.19,-0.04,-0.42
24798,0.69,-2.27,-7.62,-0.14,-0.10,-0.34
24832,0.78,-2.24,-7.27,-0.03,-0.01,-0.25
24867,1.33,-1.98,-8.78,0.21,0.02,-0.17
24902,0.91,-2.81,-9.95,0.20,0.05,-0.10
24937,1.28,-2.47,-9.10,-0.03,0.05,-0.04
24972,0.34,-3.05,-7.56,-0.13,0.01,0.06
25020,0.68,-2.57,-12.90,-0.19,0.03,0.16
25055,0.79,-2.39,-11.31,-0.33,0.04,0.21
25090,1.24,-1.73,-11.33,-0.24,0.03,0.23
25125,1.60,-0.88,-12.15,0.04,-0.00,0.23
25160,0.85,-1.28,-12.39,0.36,-0.03,0.21
25194,0.61,-1.12,-11.58,0.44,0.01,0.16
25229,1.14,-0.78,-11.06,0.45,0.04,0.13
25270,0.85,-0.51,-12.92,0.38,0.01,0.03
25305,0.34,-0.85,-12.17,0.29,0.03,-0.07
25339,1.07,-0.70,-10.89,0.18,0.03,-0.13
25374,0.41,-1.70,-10.14,0.27,0.04,-0.17
25409,0.81,-1.43,-9.10,0.25,0.05,-0.21
25444,1.43,-1.53,-11.82,0.20,0.03,-0.20
25479,0.92,-1.67,-12.22,0.16,0.05,-0.20
25514,0.34,-2.34,-12.34,0.12,0.04,-0.16
25549,0.81,-2.26,-11.63,0.06,0.06,-0.11
25584,0.94,-2.63,-10.02,0.04,0.04,-0.08
25619,0.50,-2.31,-6.95,-0.07,0.02,-0.04
25654,1.20,-1.97,-6.97,-0.15,0.10,0.03
25689,1.08,-2.61,-12.52,-0.23,0.11,0.05
25729,0.12,-3.07,-8.46,-0.35,0.01,0.14
25764,1.04,-2.30,-8.64,-0.43,0.03,0.18
25799,1.03,-2.36,-13.80,-0.40,0.06,0.25
25833,0.18,-2.40,-14.80,-0.24,0.03,0.27
25868,0.46,-1.98,-13.05,-0.14,0.01,0.28
25903,0.42,-2.22,-10.57,-0.04,0.01,0.30
25938,0.43,-1.64,-9.96,0.02,0.05,0.26
25973,1.20,-1.05,-11.84,0.30,0.07,0.24
26008,1.53,-1.10,-14.53,0.43,0.07,0.18
26055,0.84,-1.19,-10.06,0.26,0.02,0.08
26090,1.03,-0.98,-11.07,0.15,0.06,0.00
26124,0.64,-1.14,-11.70,0.09,0.06,-0.09
26165,0.73,-1.55,-8.62,0.14,0.06,-0.10
26200,0.27,-1.66,-9.52,0.21,0.09,-0.04
26234,0.68,-1.48,-11.71,-0.23,0.16,-0.01
26269,1.31,-1.07,-14.14,-0.38,0.07,-0.06
26304,1.06,-1.12,-17.03,-0.52,0.06,-0.15
26339,0.56,-0.76,-16.73,-0.36,0.01,-0.18
26374,0.45,-1.23,-15.76,-0.35,0.02,-0.23
26409,0.74,-1.55,-14.85,-0.53,-0.01,-0.25
26458,1.31,-0.89,-12.01,-0.64,0.02,-0.23
26493,0.73,-1.08,-11.63,-0.56,0.02,-0.22
26528,0.22,-1.03,-12.63,-0.29,0.08,-0.21
26563,0.43,-0.80,-12.49,0.02,0.08,-0.21
26598,0.99,-1.35,-9.38,0.12,0.05,-0.23
26638,0.87,-1.28,-12.20,0.24,0.02,-0.26
26673,0.31,-1.40,-11.70,0.08,0.00,-0.29
26708,0.43,-1.52,-11.33,0.02,0.05,-0.27
26743,0.89,-1.57,-10.34,0.01,0.05,-0.26
26777,0.66,-2.05,-9.11,-0.05,0.06,-0.21
26812,1.14,-1.56,-9.87,-0.13,0.06,-0.20
26847,1.04,-1.75,-12.97,-0.24,0.01,-0.23
26882,0.51,-2.04,-12.12,-0.18,-0.02,-0.20
26917,1.23,-1.89,-11.20,0.10,-0.02,-0.14
26952,0.91,-2.14,-9.80,0.18,0.00,-0.10
26987,1.23,-1.57,-7.71,0.21,0.03,-0.07
27022,1.58,-1.26,-12.07,0.22,0.01,-0.08
27062,0.99,-1.44,-9.92,0.21,-0.02,-0.06
27097,1.36,-1.02,-9.97,0.28,0.04,-0.05
27132,1.26,-0.98,-12.08,0.26,-0.04,-0.16
27166,0.52,-1.34,-9.45,0.34,-0.17,-0.18
27201,0.93,-1.04,-9.27,0.79,-0.21,-0.15
27236,0.66,-2.02,-5.60,1.00,-0.24,-0.15
27271,0.80,-1.80,-5.64,1.17,-0.19,-0.12
27306,0.90,-2.21,-10.13,1.11,-0.22,-0.11
27341,0.70,-2.11,-8.84,0.81,-0.15,-0.10
27376,1.14,-2.61,-6.33,0.49,-0.05,-0.05
27422,1.31,-2.81,-9.99,0.11,0.09,0.04
27457,0.56,-2.84,-9.32,-0.11,0.11,0.13
27492,1.09,-1.86,-6.87,-0.01,0.09,0.22
27532,0.94,-1.47,-7.80,0.03,0.03,0.26
27567,0.59,-1.46,-6.77,0.14,0.09,0.27
27602,1.71,-0.99,-11.86,0.58,0.15,0.27
27637,1.60,-1.05,-16.81,0.65,0.12,0.20
27672,1.01,-1.57,-18.92,0.33,0.03,0.09
27707,1.51,-1.10,-14.80,0.33,-0.03,0.01
27742,1.33,-0.63,-14.31,0.52,-0.07,-0.06
27776,1.82,-0.84,-13.81,0.58,-0.10,-0.13
27811,1.05,-1.04,-12.05,0.51,-0.12,-0.21
27846,0.62,-1.07,-12.01,0.76,-0.09,-0.25
27881,1.27,-1.50,-9.72,0.72,-0.05,-0.26
27930,1.02,-1.77,-10.65,0.63,0.06,-0.25
27971,0.57,-1.64,-4.03,0.43,0.11,-0.20
28005,1.14,-1.94,-6.39,0.34,0.13,-0.13
28040,0.79,-2.00,-8.58,0.04,0.13,-0.09
28075,0.81,-2.48,-9.41,-0.44,0.12,-0.01
28110,0.92,-2.00,-7.20,-0.86,0.11,0.06
28145,0.73,-2.14,-6.39,-1.33,0.15,0.10
28180,1.54,-1.65,-9.11,-1.29,0.14,0.13
28215,1.27,-1.92,-12.28,-0.97,0.10,0.16
28249,1.36,-1.50,-12.11,-0.58,0.01,0.19
28284,0.88,-1.80,-9.72,-0.33,-0.02,0.20
28319,1.89,-1.36,-11.71,-0.02,-0.02,0.20
28354,1.63,-2.04,-14.69,0.09,-0.11,0.16
28389,1.13,-2.13,-13.41,0.14,-0.28,0.18
28429,1.86,-1.62,-12.23,0.03,-0.36,0.16
28464,0.91,-1.65,-12.07,-0.01,-0.36,0.15
28499,1.16,-0.96,-9.96,-0.17,-0.21,0.11
28534,0.92,-1.18,-9.30,0.13,-0.05,0.08
28569,1.64,-1.14,-10.24,0.37,0.03,0.05
28603,1.12,-1.14,-12.79,0.34,-0.00,-0.04
28638,1.01,-1.70,-11.05,0.11,-0.00,-0.13
28673,0.67,-2.69,-6.03,-0.08,-0.05,-0.12
28708,0.70,-2.50,-5.43,-0.06,0.01,-0.02
28743,1.51,-2.57,-11.11,-0.06,0.07,0.07
28790,1.66,-2.39,-9.87,0.02,-0.11,0.20
28824,1.20,-2.61,-12.50,-0.11,-0.23,0.22
28865,1.00,-1.76,-8.46,-0.08,-0.26,0.28
28900,1.66,-1.24,-11.30,-0.11,-0.24,0.28
28934,0.86,-1.81,-12.86,-0.13,-0.10,0.23
28969,1.07,-1.54,-12.99,-0.08,-0.03,0.20
29004,0.92,-1.66,-10.71,0.03,0.01,0.18
29039,1.59,-0.82,-10.38,-0.26,-0.03,0.10
29074,1.36,-1.15,-12.53,-0.33,-0.04,0.03
29109,0.89,-1.35,-13.04,-0.64,-0.16,-0.03
29144,1.20,-1.90,-10.38,-0.82,-0.38,-0.06
29178,0.90,-1.48,-9.67,-0.63,-0.49,-0.08
29213,1.55,-1.45,-8.97,-0.24,-0.54,-0.08
29248,0.58,-1.35,-3.53,0.08,-0.52,-0.08
29289,0.46,-1.66,0.48,0.09,-0.19,-0.05
29323,1.04,-1.37,-5.52,0.24,0.07,0.01
29373,0.66,-2.06,-7.87,-0.12,0.17,0.06
29407,1.59,-1.54,-9.73,-0.47,0.14,0.07
29442,0.88,-1.79,-13.45,-0.80,0.05,0.02
29477,1.30,-1.26,-12.66,-0.78,-0.01,0.01
29512,1.10,-1.30,-10.77,-0.35,-0.02,-0.02
29546,1.70,-0.88,-10.68,-0.06,0.00,-0.02
29581,1.36,-1.19,-14.02,0.08,-0.03,-0.07
29616,0.55,-1.00,-11.82,-0.03,-0.01,-0.13
29651,0.93,-0.54,-7.77,-0.04,0.01,-0.15
29686,1.03,-0.68,-7.05,-0.17,0.11,-0.23
29721,1.18,-1.44,-11.06,-0.27,0.11,-0.32
29761,0.48,-1.40,-6.08,-0.14,0.05,-0.30
29795,1.15,-1.30,-8.62,-0.12,0.13,-0.27
29830,0.83,-1.24,-13.10,-0.17,0.15,-0.25
29865,1.01,-1.10,-13.91,-0.34,0.11,-0.25
29900,1.50,-1.30,-12.73,0.01,0.05,-0.21
29935,1.67,-0.60,-12.38,0.27,0.05,-0.21
29970,1.72,-0.28,-15.43,0.41,-0.00,-0.28
30004,0.96,-0.55,-12.50,0.65,-0.07,-0.31
30039,1.26,-0.77,-9.59,0.59,-0.04,-0.36
30074,0.98,-0.96,-8.22,0.44,0.02,-0.40
30109,1.33,-0.97,-9.02,0.12,0.15,-0.45
30156,1.45,-1.50,-9.30,-0.16,0.10,-0.47
30222,1.25,-2.77,-9.67,-0.70,0.03,-0.41
30261,1.71,-2.66,-13.71,-0.79,0.02,-0.30
30299,1.50,-2.54,-15.18,-0.44,-0.08,-0.17
30338,1.55,-2.68,-13.92,-0.18,-0.12,-0.10
30377,1.92,-2.40,-13.16,-0.06,-0.11,0.01
30416,2.10,-2.30,-11.80,-0.14,-0.08,0.10
30454,1.70,-1.89,-10.41,-0.31,-0.04,0.15
30493,1.13,-1.71,-9.47,-0.28,-0.11,0.14
30532,1.49,-1.26,-10.81,-0.24,-0.10,0.10
30570,1.64,-0.86,-7.61,-0.26,-0.09,0.03
30609,0.91,-0.77,-8.72,-0.05,-0.02,-0.02
30648,1.37,-0.40,-10.52,0.12,0.07,-0.08
30686,1.61,0.04,-9.71,0.31,0.08,-0.13
30730,1.04,-0.36,-12.27,0.26,0.07,-0.22
30769,1.04,-0.19,-13.40,0.26,0.07,-0.32
30808,1.55,0.09,-13.95,0.44,0.05,-0.40
30847,1.56,-0.19,-10.52,0.33,0.05,-0.45
30886,1.79,0.00,-10.47,0.44,0.05,-0.51
30939,1.75,-0.56,-12.34,0.34,0.06,-0.61
30978,1.86,-1.34,-11.37,0.20,0.03,-0.66
31017,1.55,-1.45,-10.66,0.18,-0.02,-0.63
31056,1.36,-2.13,-13.05,-0.03,-0.01,-0.58
31095,0.84,-2.24,-12.71,-0.07,-0.02,-0.53
31134,1.28,-2.03,-10.24,0.06,0.02,-0.40
31173,1.08,-2.18,-7.50,0.06,0.07,-0.28
31217,1.33,-2.15,-11.28,-0.07,0.11,-0.20
31256,1.66,-2.05,-9.48,-0.29,0.10,-0.12
31295,1.16,-2.21,-12.02,-0.21,-0.01,-0.06
31334,1.59,-1.81,-13.61,0.01,-0.12,-0.03
31372,1.05,-1.49,-12.77,0.18,-0.11,-0.04
31411,1.43,-0.83,-12.40,0.44,-0.08,-0.07
31450,1.53,-0.58,-8.40,0.59,-0.04,-0.12
31489,1.65,-0.51,-9.05,0.62,-0.02,-0.17
31528,1.05,-1.25,-8.61,0.23,-0.05,-0.26
31567,1.24,-1.85,-9.61,-0.07,-0.11,-0.34
31606,1.36,-2.19,-11.68,-0.06,-0.09,-0.36
31645,1.02,-2.38,-11.19,0.13,-0.06,-0.26
31700,0.96,-2.09,-9.12,0.33,-0.03,-0.13
31739,1.44,-1.91,-7.57,0.44,0.03,-0.03
31778,1.44,-1.85,-6.39,0.23,0.09,0.05
31817,1.45,-1.36,-6.06,-0.14,0.14,0.08
31856,1.66,-0.84,-7.98,-0.24,0.12,0.08
31895,1.46,-0.89,-10.27,-0.22,0.03,0.02
31934,1.98,-0.82,-10.82,-0.09,-0.07,-0.07
31972,2.19,-0.73,-11.72,0.14,-0.14,-0.14
32011,1.59,-0.67,-11.78,0.26,-0.17,-0.22
32050,1.66,-1.05,-11.52,0.27,-0.13,-0.29
32089,1.69,-0.98,-10.95,0.13,-0.08,-0.34
32128,1.81,-0.80,-10.22,-0.02,-0.05,-0.35
32167,1.83,-0.92,-9.74,-0.49,0.02,-0.39
32211,1.41,-1.57,-12.61,-0.85,0.02,-0.38
32250,1.32,-0.56,-9.38,-0.26,0.00,-0.35
32289,1.35,-0.12,-7.92,0.42,-0.05,-0.32
32328,1.50,-0.35,-10.99,0.55,0.03,-0.33
32367,2.31,-0.45,-14.55,0.38,0.04,-0.39
32405,1.99,-1.10,-12.80,0.25,-0.07,-0.45
32444,1.46,-1.17,-11.75,0.09,-0.09,-0.51
32483,1.64,-1.32,-9.86,-0.02,-0.14,-0.50
32537,1.03,-1.25,-4.22,-0.15,-0.01,-0.43
32575,0.91,-0.88,-5.24,-0.42,0.06,-0.39
32614,1.62,-1.20,-6.99,-0.56,0.07,-0.43
32653,1.75,-1.25,-9.72,-0.41,0.06,-0.44
32697,1.16,-1.21,-6.58,0.01,0.00,-0.39
32736,1.31,-1.71,-10.44,0.02,0.01,-0.36
32775,1.92,-1.09,-13.31,-0.15,-0.01,-0.36
32814,1.45,-0.80,-14.93,-0.47,-0.09,-0.40
32853,1.58,-0.61,-15.41,-0.25,-0.12,-0.45
32892,1.75,-0.50,-14.38,0.18,-0.09,-0.50
32930,1.78,-1.09,-13.17,0.54,-0.06,-0.54
32969,1.71,-1.68,-9.94,0.75,-0.07,-0.55
33008,1.14,-1.86,-7.48,0.89,-0.12,-0.53
33047,1.09,-1.81,-5.70,0.83,-0.10,-0.44
33086,1.40,-1.41,-6.51,0.61,-0.01,-0.38
33125,0.65,-2.04,-8.40,0.33,0.09,-0.32
33169,0.97,-1.77,-7.39,0.26,0.08,-0.25
33220,1.33,-1.82,-11.24,0.24,0.10,-0.19
33258,1.54,-1.80,-12.52,-0.02,0.04,-0.18
33297,1.86,-1.55,-11.54,0.08,-0.03,-0.16
33336,1.70,-1.67,-10.00,0.44,-0.10,-0.15
33375,1.18,-1.85,-9.08,0.84,-0.15,-0.13
33414,1.54,-1.82,-9.36,0.83,-0.16,-0.14
33453,1.53,-2.06,-7.46,0.50,-0.13,-0.15
33491,1.05,-2.11,-8.33,0.05,-0.05,-0.13
33530,1.47,-1.73,-7.96,-0.40,0.00,-0.08
33569,1.52,-1.59,-9.90,-0.46,-0.01,-0.06
33608,1.70,-1.07,-9.80,-0.32,0.03,-0.01
33647,1.89,-0.84,-9.94,-0.03,0.01,0.04
33691,1.23,-0.86,-12.94,0.20,-0.02,-0.01
33730,1.44,-0.37,-11.99,0.56,-0.08,-0.12
33769,1.63,-0.83,-9.97,0.77,-0.04,-0.22
33808,1.89,-1.48,-10.31,1.01,-0.00,-0.26
33846,1.24,-1.86,-9.10,1.06,-0.04,-0.30
33885,1.86,-2.00,-11.74,1.33,-0.10,-0.27
33924,1.79,-1.99,-13.07,1.30,-0.06,-0.24
33963,1.39,-2.18,-12.22,1.29,-0.08,-0.25
34002,1.10,-2.63,-11.16,1.22,-0.09,-0.26
34041,0.70,-2.56,-9.43,0.99,-0.09,-0.20
34080,1.10,-2.71,-7.26,0.69,0.04,-0.07
34118,1.21,-2.55,-4.64,0.39,0.13,0.03
34213,0.64,-1.80,-5.11,0.14,0.21,0.27
34252,0.93,-2.44,-11.28,-0.15,0.13,0.23
34291,1.24,-2.26,-12.11,-0.21,0.00,0.22
34330,1.51,-2.04,-13.72,-0.11,-0.07,0.21
34369,1.34,-1.94,-13.51,-0.04,-0.06,0.20
34407,1.55,-1.55,-12.90,-0.09,0.03,0.17
34446,1.61,-1.78,-9.97,0.08,0.12,0.15
34485,0.97,-1.62,-10.13,0.60,0.14,0.12
